,tripletid,stimulus,stim_start,stim_end,utt_start,utt_end,word,utt,abx
216,triplet73,maureen_fr_179,0.8979600000000119,1.4467100000000528,0,2.045349999999985,VAF,spk02_utt_fr02183,OTH
217,triplet73,veronique_eng_32,0.5986400000000032,1.007710000000003,0,1.4666699999999935,VUHF,spk01_utt_en01035,TGT
218,triplet73,ewan_eng_35,0.5587299999999829,0.8319199999999967,0,1.3469400000000036,VUHF,spk06_utt_en06035,X
219,triplet74,maureen_eng_46,0.7383200000000016,1.169780000000003,0,1.6063500000000062,VAEB,spk02_utt_en02048,OTH
220,triplet74,veronique_fr_17,0.47891000000000616,0.9307100000000048,0,1.366890000000005,VUB,spk01_utt_fr01017,TGT
221,triplet74,remi_fr_17,0.8281199999999984,1.2469899999999967,0,1.8258500000000026,VUB,spk03_utt_fr03017,X
222,triplet75,maureen_fr_43,0.8181399999999854,1.3746399999999994,0,1.9455800000000067,SHEB,spk02_utt_fr02043,OTH
223,triplet75,veronique_eng_13,0.6285699999999999,1.0476199999999984,0,1.506579999999996,SHUHB,spk01_utt_en01013,TGT
224,triplet75,ewan_eng_13,0.4090699999999998,0.8181399999999996,0,1.2371900000000018,SHUHB,spk06_utt_en06013,X
225,triplet76,veronique_eng_38,0.5886699999999934,1.0975099999999998,0,1.5365099999999927,SHAEB,spk01_utt_en01043,OTH
226,triplet76,maureen_fr_224,0.8068299999999908,1.3421799999999848,0,1.9356000000000222,SHAB,spk02_utt_fr02237,TGT
227,triplet76,marc_fr_211,0.5687000000000353,0.8680200000000582,0,1.3269799999999918,SHAB,spk04_utt_fr04220,X
228,triplet77,maureen_fr_106,0.8765699999999583,1.3880800000000022,0,1.9056699999999864,ZIV,spk02_utt_fr02106,OTH
229,triplet77,veronique_eng_221,0.4888899999999694,0.9381399999999758,0,1.4866200000000163,ZIHV,spk01_utt_en01243,TGT
230,triplet77,jeremy_eng_232,0.3199999999999932,0.6299999999999955,0,1.0600000000000023,ZIHV,spk05_utt_en05243,X
231,triplet78,maureen_eng_223,0.703830000000039,1.097509999999943,0,1.5764199999999846,SHIHB,spk02_utt_en02225,OTH
232,triplet78,veronique_fr_90,0.5487500000000125,0.9133600000000115,0,1.3768699999999967,SHYB,spk01_utt_fr01092,TGT
233,triplet78,remi_fr_89,0.6086200000000019,1.0975099999999998,0,1.706120000000027,SHYB,spk03_utt_fr03092,X
234,triplet79,veronique_fr_124,0.5188200000000052,0.9578200000000265,0,1.3868400000000065,SHYV,spk01_utt_fr01126,OTH
235,triplet79,maureen_eng_32,0.7383200000000016,1.1972800000000063,0,1.6562399999999968,SHUHV,spk02_utt_en02033,TGT
236,triplet79,ewan_eng_32,0.4190499999999986,0.8979599999999976,0,1.3968299999999942,SHUHV,spk06_utt_en06032,X
237,triplet80,maureen_eng_5,0.79819,1.1709999999999994,0,1.606349999999999,ZUHD,spk02_utt_en02005,OTH
238,triplet80,veronique_fr_40,0.48888000000000886,0.7834299999999956,0,1.2371800000000093,ZED,spk01_utt_fr01040,TGT
239,triplet80,marc_fr_35,1.430570000000003,1.726079999999996,0,2.25488,ZED,spk04_utt_fr04040,X
240,triplet81,maureen_fr_52,0.8580499999999915,1.3744899999999802,0,1.9256199999999808,VEB,spk02_utt_fr02052,OTH
241,triplet81,veronique_eng_216,0.4823999999999842,0.9278899999999339,0,1.4067999999999756,VIHB,spk01_utt_en01238,TGT
242,triplet81,ewan_eng_230,0.42903000000012526,0.9079400000000533,0,1.4566900000000942,VIHB,spk06_utt_en06238,X
243,triplet82,veronique_eng_104,0.6385500000000093,1.0376400000000103,0,1.4866200000000163,ZAHF,spk01_utt_en01115,OTH
244,triplet82,maureen_fr_157,2.2049900000000093,2.7328299999999786,0,3.631740000000036,ZOF,spk02_utt_fr02158,TGT
245,triplet82,marc_fr_144,1.063039999999944,1.501170000000002,0,1.9655399999999759,ZOF,spk04_utt_fr04152,X
246,triplet83,veronique_fr_204,0.45895999999993364,0.8991700000000264,0,1.2770999999999617,VOB,spk01_utt_fr01212,OTH
247,triplet83,maureen_eng_77,0.6884399999999857,1.037649999999985,0,1.5165599999999984,VAHB,spk02_utt_en02079,TGT
248,triplet83,jeremy_eng_75,0.46999999999999886,0.8699999999999761,0,1.329999999999984,VAHB,spk05_utt_en05080,X
249,triplet84,maureen_eng_77,0.6884399999999857,1.037649999999985,0,1.5165599999999984,VAHB,spk02_utt_en02079,OTH
250,triplet84,veronique_fr_194,0.4589599999999905,0.8780099999999607,0,1.2371899999999414,VOEB,spk01_utt_fr01198,TGT
251,triplet84,remi_fr_192,0.45895000000001573,0.8552000000000248,0,1.4766400000000317,VOEB,spk03_utt_fr03198,X
252,triplet85,maureen_fr_36,0.9977300000000042,1.4467100000000102,0,1.9854900000000129,VUSH,spk02_utt_fr02036,OTH
253,triplet85,veronique_eng_60,0.6385500000000093,1.2072600000000193,0,1.5564600000000155,VAESH,spk01_utt_en01066,TGT
254,triplet85,jeremy_eng_63,0.4000000000000057,0.9900000000000091,0,1.3500000000000227,VAESH,spk05_utt_en05066,X
255,triplet86,maureen_eng_14,0.7283399999999958,1.1325000000000003,0,1.56644,VUHP,spk02_utt_en02014,OTH
256,triplet86,veronique_fr_44,0.5487600000000015,0.8384300000000025,0,1.2571499999999958,VEP,spk01_utt_fr01045,TGT
257,triplet86,marc_fr_40,0.8181399999999996,1.098399999999998,0,1.646259999999998,VEP,spk04_utt_fr04045,X
258,triplet87,maureen_fr_129,0.8824499999999489,1.5165499999999952,0,1.9555499999999597,VYZ,spk02_utt_fr02129,OTH
259,triplet87,veronique_eng_116,0.598639999999989,1.1074799999999527,0,1.5165499999999952,VAHZ,spk01_utt_en01127,TGT
260,triplet87,jeremy_eng_120,0.4395900000000097,0.8500000000000227,0,1.1999999999999886,VAHZ,spk05_utt_en05127,X
261,triplet88,maureen_eng_6,0.7621199999999995,1.1264900000000004,0,1.6063500000000026,SUHG,spk02_utt_en02006,OTH
262,triplet88,veronique_fr_71,0.5188200000000052,0.9552300000000002,0,1.406800000000004,SIG,spk01_utt_fr01073,TGT
263,triplet88,remi_fr_221,0.4988700000000108,1.0476200000000517,0,1.566440000000057,SIG,spk03_utt_fr03228,X
264,triplet89,veronique_fr_203,0.4689400000000319,0.8737500000000296,0,1.2172400000000607,VOK,spk01_utt_fr01211,OTH
265,triplet89,maureen_eng_15,0.8780099999999962,1.1473999999999975,0,1.5963799999999964,VUHK,spk02_utt_en02015,TGT
266,triplet89,jeremy_eng_15,0.40000000000000213,0.9299999999999997,0,1.3000000000000007,VUHK,spk05_utt_en05015,X
267,triplet90,veronique_eng_59,0.6086200000000019,1.065650000000005,0,1.4866199999999878,VAEF,spk01_utt_en01065,OTH
268,triplet90,maureen_fr_68,0.8979599999999834,1.3668899999999837,0,1.9256199999999808,VEF,spk02_utt_fr02068,TGT
269,triplet90,marc_fr_59,1.407320000000027,1.7721900000000232,0,2.2748300000000086,VEF,spk04_utt_fr04065,X
270,triplet91,maureen_fr_119,0.845739999999978,1.3273699999999735,0,1.7759599999999978,ZYV,spk02_utt_fr02119,OTH
271,triplet91,veronique_eng_49,0.6385499999999951,1.0466399999999823,0,1.4866199999999878,ZAEV,spk01_utt_en01055,TGT
272,triplet91,ewan_eng_53,0.40907000000001403,0.8281100000000094,0,1.2272099999999995,ZAEV,spk06_utt_en06055,X
273,triplet92,veronique_eng_64,0.6285699999999963,1.0407999999999902,0,1.5065799999999854,ZAHB,spk01_utt_en01070,OTH
274,triplet92,maureen_fr_39,0.9211300000000051,1.3878300000000081,0,1.9555599999999913,ZEB,spk02_utt_fr02039,TGT
275,triplet92,marc_fr_34,0.47890999999999906,0.7899199999999951,0,1.3469400000000036,ZEB,spk04_utt_fr04039,X
276,triplet93,veronique_fr_128,0.4988599999999792,0.9478399999999851,0,1.3369600000000332,VYSH,spk01_utt_fr01130,OTH
277,triplet93,maureen_eng_236,0.758269999999925,1.0911499999999705,0,1.4367300000000114,VIHSH,spk02_utt_en02240,TGT
278,triplet93,jeremy_eng_238,0.37000000000000455,0.7200000000000273,0,1.1100000000000136,VIHSH,spk05_utt_en05249,X
279,triplet94,maureen_eng_216,0.8081599999999298,1.146250000000009,0,1.5863900000000513,ZIHD,spk02_utt_en02218,OTH
280,triplet94,veronique_fr_69,0.5587299999999971,1.014160000000004,0,1.3269799999999918,ZID,spk01_utt_fr01071,TGT
281,triplet94,marc_fr_65,0.5188200000000052,0.9201799999999878,0,1.3170100000000105,ZID,spk04_utt_fr04071,X
282,triplet95,veronique_fr_150,0.578679999999963,0.9278899999999908,0,1.3369599999999764,ZOSH,spk01_utt_fr01153,OTH
283,triplet95,maureen_eng_231,0.7183699999999362,1.177720000000022,0,1.5065799999999854,ZIHSH,spk02_utt_en02233,TGT
284,triplet95,ewan_eng_234,0.3990999999999758,0.9665299999999206,0,1.4167799999999033,ZIHSH,spk06_utt_en06242,X
285,triplet96,veronique_eng_101,0.5886600000000044,1.0810299999999415,0,1.446709999999996,VAHSH,spk01_utt_en01112,OTH
286,triplet96,maureen_fr_114,0.7582699999999818,1.3668900000000122,0,1.8557799999999816,VISH,spk02_utt_fr02114,TGT
287,triplet96,remi_fr_109,0.6037099999999782,0.9877500000000055,0,1.4966000000000008,VISH,spk03_utt_fr03112,X
288,triplet97,maureen_fr_217,0.9278900000000476,1.387269999999944,0,1.9356000000000222,VOP,spk02_utt_fr02227,OTH
289,triplet97,veronique_eng_40,0.6485200000000049,1.0675700000000035,0,1.56644,VAEP,spk01_utt_en01045,TGT
290,triplet97,jeremy_eng_43,0.37999999999999545,0.7599999999999909,0,1.1499999999999915,VAEP,spk05_utt_en05045,X
291,triplet98,veronique_eng_20,0.6684799999999953,1.1972799999999992,0,1.606349999999999,ZUHS,spk01_utt_en01020,OTH
292,triplet98,maureen_fr_116,0.9079399999999964,1.5065800000000422,0,1.99545999999998,ZYS,spk02_utt_fr02116,TGT
293,triplet98,marc_fr_106,1.9104499999999973,2.2878200000000106,0,2.7238100000000145,ZYS,spk04_utt_fr04114,X
294,triplet99,maureen_fr_73,0.9278899999999908,1.3968200000000195,0,1.9655300000000295,ZIB,spk02_utt_fr02073,OTH
295,triplet99,veronique_eng_35,0.6684799999999882,1.0775500000000022,0,1.4966000000000008,ZAEB,spk01_utt_en01039,TGT
296,triplet99,ewan_eng_38,0.4290199999999942,0.8879799999999847,0,1.28707,ZAEB,spk06_utt_en06039,X
297,triplet100,maureen_eng_3,0.80816,1.24716,0,1.6462599999999998,ZUHG,spk02_utt_en02003,OTH
298,triplet100,veronique_fr_207,0.478909999999928,0.9003299999999399,0,1.297049999999956,ZAG,spk01_utt_fr01215,TGT
299,triplet100,marc_fr_206,0.41904999999997017,0.7894799999999691,0,1.197279999999978,ZAG,spk04_utt_fr04215,X
300,triplet101,veronique_fr_164,0.41904999999997017,0.7582799999999565,0,1.2272099999999568,ZAV,spk01_utt_fr01168,OTH
301,triplet101,maureen_eng_100,0.6585000000000036,1.0276600000000258,0,1.4367399999999861,ZAHV,spk02_utt_en02102,TGT
302,triplet101,ewan_eng_101,0.40907000000001403,0.9441700000000139,0,1.446709999999996,ZAHV,spk06_utt_en06104,X
303,triplet102,maureen_eng_227,0.838100000000054,1.1138300000000072,0,1.6063500000000204,VIHB,spk02_utt_en02229,OTH
304,triplet102,veronique_fr_204,0.45895999999993364,0.8991700000000264,0,1.2770999999999617,VOB,spk01_utt_fr01212,TGT
305,triplet102,marc_fr_203,0.4661000000000399,0.7682500000000232,0,1.2571400000000494,VOB,spk04_utt_fr04212,X
306,triplet103,maureen_fr_219,0.9478500000000167,1.317009999999982,0,1.9256299999999555,ZAG,spk02_utt_fr02232,OTH
307,triplet103,veronique_eng_203,0.4290200000000368,0.8879799999999705,0,1.3070299999999406,ZIHG,spk01_utt_en01225,TGT
308,triplet103,ewan_eng_217,0.40907000000004246,0.8797700000000646,0,1.386850000000038,ZIHG,spk06_utt_en06225,X
309,triplet104,veronique_eng_221,0.4888899999999694,0.9381399999999758,0,1.4866200000000163,ZIHV,spk01_utt_en01243,OTH
310,triplet104,maureen_fr_23,0.9678000000000111,1.456690000000009,0,1.9555500000000023,ZUV,spk02_utt_fr02023,TGT
311,triplet104,marc_fr_18,0.6385499999999951,0.8968300000000013,0,1.3768699999999967,ZUV,spk04_utt_fr04023,X
312,triplet105,maureen_fr_203,1.0575900000000047,1.5218499999999722,0,2.1650800000001027,ZOD,spk02_utt_fr02211,OTH
313,triplet105,veronique_eng_205,0.4290200000000368,0.8780000000000427,0,1.3569200000000592,ZIHD,spk01_utt_en01227,TGT
314,triplet105,jeremy_eng_216,0.3199999999999932,0.6322599999999738,0,1.0400000000000205,ZIHD,spk05_utt_en05227,X
315,triplet106,maureen_eng_22,0.7791599999999974,1.167819999999999,0,1.5464800000000096,ZUHSH,spk02_utt_en02022,OTH
316,triplet106,veronique_fr_133,0.4789100000000417,0.987760000000037,0,1.3768699999999967,ZOESH,spk01_utt_fr01135,TGT
317,triplet106,remi_fr_132,0.46879999999998745,0.9279000000000224,0,1.4866300000000479,ZOESH,spk03_utt_fr03135,X
318,triplet107,maureen_fr_166,0.8937599999999293,1.416780000000017,0,1.9755099999999857,VOSH,spk02_utt_fr02170,OTH
319,triplet107,veronique_eng_33,0.6193499999999972,1.1573700000000002,0,1.5764199999999988,VUHSH,spk01_utt_en01036,TGT
320,triplet107,ewan_eng_36,0.598639999999989,0.9555799999999834,0,1.3469399999999894,VUHSH,spk06_utt_en06036,X
321,triplet108,maureen_eng_45,0.7482999999999862,1.1274399999999787,0,1.606349999999992,VAEG,spk02_utt_en02047,OTH
322,triplet108,veronique_fr_95,0.588659999999976,0.9913099999999702,0,1.3768699999999967,VYG,spk01_utt_fr01097,TGT
323,triplet108,remi_fr_94,0.6285699999999963,1.0275299999999845,0,1.6362799999999993,VYG,spk03_utt_fr03097,X
324,triplet109,maureen_fr_170,0.8975999999998976,1.4267600000000584,0,1.9256199999999808,ZASH,spk02_utt_fr02174,OTH
325,triplet109,veronique_eng_48,0.6086200000000019,1.1174599999999941,0,1.476639999999989,ZAESH,spk01_utt_en01054,TGT
326,triplet109,ewan_eng_52,0.44898000000000593,0.9781100000000009,0,1.2771000000000043,ZAESH,spk06_utt_en06054,X
327,triplet110,maureen_eng_31,0.7922999999999973,1.203639999999993,0,1.6362799999999993,SHUHS,spk02_utt_en02032,OTH
328,triplet110,veronique_fr_107,0.5088499999999954,0.9578200000000265,0,1.3469399999999894,SHIS,spk01_utt_fr01109,TGT
329,triplet110,remi_fr_106,0.5769600000000423,1.13742000000002,0,1.716099999999983,SHIS,spk03_utt_fr03109,X
330,triplet111,maureen_fr_55,0.8641900000000078,1.406800000000004,0,1.8657599999999945,ZES,spk02_utt_fr02055,OTH
331,triplet111,veronique_eng_218,0.43899999999996453,0.9677999999998974,0,1.4267599999999447,ZIHS,spk01_utt_en01240,TGT
332,triplet111,ewan_eng_232,0.39908999999988737,0.9519899999999097,0,1.4367300000000114,ZIHS,spk06_utt_en06240,X
333,triplet112,maureen_eng_121,0.7482899999999972,1.0775499999999738,0,1.5564600000000155,VAHF,spk02_utt_en02123,OTH
334,triplet112,veronique_fr_159,0.43153999999998405,0.7582799999999565,0,1.1573699999999576,VOF,spk01_utt_fr01162,TGT
335,triplet112,remi_fr_158,0.45130000000000337,0.8879799999999705,0,1.3868499999999813,VOF,spk03_utt_fr03162,X
