filename,utt,start,end,stimulus,stim_start,stim_end,stim_count
marc_full_fr,JE STOCKE VUS ICI,69.26508,71.24059,VUS,70.36259,70.78163,34
marc_full_fr,JE STOCKE VUF ICI,72.07868,73.5254,VUF,72.72721,73.03651,35
marc_full_fr,JE STOCKE VUSH ICI,74.36349,75.87007,VUSH,75.07188,75.36122,36
marc_full_fr,JE STOCKE VUV ICI,76.81791,78.11497,VUV,77.43651,77.7059,37
marc_full_fr,JE STOCKE ZET ICI,80.79887,82.26553,ZET,81.3576,81.75669,38
marc_full_fr,JE STOCKE ZEB ICI,82.7644,84.11134,ZEB,83.24331,83.56259,39
marc_full_fr,JE STOCKE ZED ICI,84.16122,86.4161,ZED,85.60794,85.8873,40
marc_full_fr,JE STOCKE SED ICI,87.12449,88.69093,SED,87.76304,88.27188,41
marc_full_fr,JE STOCKE SHEP ICI,89.42925,90.89592,SHEP,89.98798,90.34717,42
marc_full_fr,JE STOCKE SHEB ICI,91.58435,93.32041,SHEB,92.46236,92.8415,43
marc_full_fr,JE STOCKE SHED ICI,93.89909,95.46553,SHED,94.62744,95.06644,44
marc_full_fr,JE STOCKE VEP ICI,96.07415,97.72041,VEP,96.89229,97.17166,45
marc_full_fr,JE STOCKE VET ICI,98.43878,99.73583,VET,98.81791,99.21701,46
marc_full_fr,JE STOCKE VEK ICI,99.78571,101.15261,VEK,100.28458,100.68367,47
marc_full_fr,JE STOCKE VEG ICI,101.73129,103.07823,VEG,102.31995,102.6093,48
marc_full_fr,JE STOCKE VEB ICI,103.77664,105.06372,VEB,104.19569,104.55488,49
marc_full_fr,JE STOCKE VED ICI,105.61247,106.7898,VED,105.99161,106.47052,50
marc_full_fr,JE STOCKE ZEZ ICI,107.4483,108.83515,ZEZ,108.08685,108.36621,51
marc_full_fr,JE STOCKE ZES ICI,109.44376,110.75079,ZES,109.92268,110.25193,52
marc_full_fr,JE STOCKE ZEF ICI,111.24966,112.61655,ZEF,111.8483,112.14762,53
marc_full_fr,JE STOCKE ZESH ICI,113.24512,114.65193,ZESH,113.82381,114.18299,54
marc_full_fr,JE STOCKE ZEV ICI,115.16077,116.40794,ZEV,115.72948,116.05873,55
marc_full_fr,JE STOCKE SEF ICI,116.40794,118.61293,SEF,117.88458,118.12404,56
marc_full_fr,JE STOCKE FEZ ICI,118.61293,121.43651,FEZ,120.52857,120.92766,57
marc_full_fr,JE STOCKE FEF ICI,121.59615,122.84331,FEF,122.1449,122.33447,58
marc_full_fr,JE STOCKE FESH ICI,122.84331,124.6093,FESH,123.861,124.16032,59
marc_full_fr,JE STOCKE SHES ICI,124.98844,126.66463,SHES,125.89637,126.26553,60
marc_full_fr,JE STOCKE SHESH ICI,126.66463,128.53039,SHESH,127.71224,128.08141,61
marc_full_fr,JE STOCKE SHEV ICI,129.07914,130.44603,SHEV,129.58798,129.94717,62
marc_full_fr,JE STOCKE VEZ ICI,131.08458,132.67098,VEZ,131.84286,132.14218,63
marc_full_fr,JE STOCKE VES ICI,133.19977,134.75624,VES,134.09773,134.5068,64
marc_full_fr,JE STOCKE VEF ICI,134.75624,137.03107,VEF,136.0932,136.4424,65
marc_full_fr,JE STOCKE VESH ICI,137.51995,138.80703,VESH,137.94898,138.3381,66
marc_full_fr,JE STOCKE VEV ICI,139.38571,140.79252,VEV,139.92449,140.24376,67
marc_full_fr,JE STOCKE ZIT ICI,142.96757,144.16485,ZIT,143.42653,143.85556,68
marc_full_fr,JE STOCKE ZIG ICI,144.16485,145.90091,ZIG,145.16259,145.56168,69
marc_full_fr,JE STOCKE ZIB ICI,146.70907,147.97619,ZIB,147.178,147.46735,70
marc_full_fr,JE STOCKE ZID ICI,148.08594,149.40295,ZID,148.60476,149.06372,71
marc_full_fr,JE STOCKE SIT ICI,149.94172,151.23878,SIT,150.35079,150.82971,72
marc_full_fr,JE STOCKE SIG ICI,151.82744,152.99478,SIG,152.22653,152.65556,73
marc_full_fr,JE STOCKE FIP ICI,153.78299,155.24966,FIP,154.33175,154.65102,74
marc_full_fr,JE STOCKE FIB ICI,156.02789,157.38481,FIB,156.57664,156.8161,75
marc_full_fr,JE STOCKE SHIB ICI,157.85374,159.14082,SHIB,158.26281,158.65193,76
marc_full_fr,JE STOCKE SHID ICI,159.77937,161.1263,SHID,160.27823,160.71723,77
marc_full_fr,JE STOCKE VIK ICI,161.67506,162.94218,VIK,162.10408,162.53311,78
marc_full_fr,JE STOCKE VIG ICI,163.83016,165.0873,VIG,164.25918,164.7381,79
marc_full_fr,JE STOCKE VIB ICI,165.80567,167.21247,VIB,166.50408,166.75351,80
marc_full_fr,JE STOCKE ZYP ICI,168.67914,169.97619,ZYP,169.06825,169.45737,81
marc_full_fr,JE STOCKE ZYK ICI,170.16576,171.58254,ZYK,170.79433,171.12358,82
marc_full_fr,JE STOCKE ZYG ICI,171.88186,173.23878,ZYG,172.43061,172.9195,83
marc_full_fr,JE STOCKE ZYB ICI,173.23878,175.35397,ZYB,174.59569,174.90499,84
marc_full_fr,JE STOCKE ZYD ICI,175.93265,177.10998,ZYD,176.33175,176.75079,85
marc_full_fr,JE STOCKE SYT ICI,177.85828,179.01565,SYT,178.32721,178.75624,86
marc_full_fr,JE STOCKE SYG ICI,179.01565,181.86916,SYG,181.061,181.42018,87
marc_full_fr,JE STOCKE FYP ICI,182.89683,183.95442,FYP,183.33583,183.55533,88
marc_full_fr,JE STOCKE FYB ICI,184.16395,185.38118,FYB,184.79252,185.022,89
marc_full_fr,JE STOCKE SHYP ICI,185.38118,187.18707,SHYP,186.41882,186.70816,90
marc_full_fr,JE STOCKE SHYK ICI,187.55624,189.13265,SHYK,188.30454,188.60385,91
marc_full_fr,JE STOCKE SHYB ICI,189.58163,191.12812,SHYB,190.33991,190.66916,92
marc_full_fr,JE STOCKE SHYD ICI,191.12812,192.8941,SHYD,192.12585,192.55488,93
marc_full_fr,JE STOCKE VYP ICI,193.60249,195.36848,VYP,194.45057,194.80975,94
marc_full_fr,JE STOCKE VYT ICI,195.62789,197.02472,VYT,196.12676,196.67551,95
marc_full_fr,JE STOCKE VYK ICI,197.79297,199.04014,VYK,198.29184,198.63107,96
marc_full_fr,JE STOCKE VYG ICI,199.71859,201.00567,VYG,200.23741,200.52676,97
marc_full_fr,JE STOCKE VYB ICI,201.88367,203.1907,VYB,202.32268,202.73175,98
marc_full_fr,JE STOCKE VYD ICI,203.83923,205.02653,VYD,204.38798,204.7771,99
marc_full_fr,JE STOCKE ZIZ ICI,205.89456,207.2415,ZIZ,206.41338,206.77256,100
marc_full_fr,JE STOCKE ZIS ICI,207.66054,208.96757,ZIS,208.16939,208.54853,101
marc_full_fr,JE STOCKE ZIF ICI,209.40658,210.70363,ZIF,209.9254,210.30454,102
marc_full_fr,JE STOCKE ZISH ICI,210.94308,213.14807,ZISH,212.29002,212.67914,103
marc_full_fr,JE STOCKE ZIV ICI,213.72676,214.95397,ZIV,214.21565,214.52494,104
marc_full_fr,JE STOCKE SIZ ICI,215.55261,217.32857,SIZ,216.44059,216.84966,105
marc_full_fr,JE STOCKE SISH ICI,218.12676,219.37392,SISH,218.62562,218.92494,106
marc_full_fr,JE STOCKE SIV ICI,219.87279,221.1,SIV,220.28186,220.661,107
marc_full_fr,JE STOCKE SHIZ ICI,221.65873,222.9458,SHIZ,222.22744,222.63651,108
marc_full_fr,JE STOCKE SHIS ICI,222.9458,225.2805,SHIS,224.34263,224.85147,109
marc_full_fr,JE STOCKE SHIF ICI,225.85918,227.44558,SHIF,226.54762,226.83696,110
marc_full_fr,JE STOCKE SHIV ICI,227.9644,229.61066,SHIV,228.66281,229.07188,111
marc_full_fr,JE STOCKE VISH ICI,230.2093,231.9254,VISH,231.05737,231.41655,112
marc_full_fr,JE STOCKE ZYZ ICI,232.87324,234.40975,ZYZ,233.61156,234.03061,113
marc_full_fr,JE STOCKE ZYS ICI,234.40975,237.13356,ZYS,236.28549,236.77438,114
marc_full_fr,JE STOCKE ZYF ICI,237.4229,238.73991,ZYF,237.84195,238.20113,115
marc_full_fr,JE STOCKE ZYSH ICI,238.73991,241.11451,ZYSH,240.22653,240.6356,116
marc_full_fr,JE STOCKE ZYV ICI,241.51361,243.08005,ZYV,242.21202,242.64104,117
marc_full_fr,JE STOCKE SYF ICI,243.92812,245.92358,SYF,244.93583,245.20522,118
marc_full_fr,JE STOCKE SYSH ICI,246.33265,248.36803,SYSH,247.47007,247.91905,119
marc_full_fr,JE STOCKE SYV ICI,248.82698,250.57302,SYV,249.5254,249.95442,120
marc_full_fr,JE STOCKE FYF ICI,251.03197,252.63832,FYF,251.69048,251.86009,121
marc_full_fr,JE STOCKE FYSH ICI,253.37664,254.74354,FYSH,253.96531,254.2746,122
marc_full_fr,JE STOCKE SHYZ ICI,255.861,257.36757,SHYZ,256.41973,256.84875,123
marc_full_fr,JE STOCKE SHYS ICI,258.08594,259.91179,SHYS,259.02381,259.43288,124
marc_full_fr,JE STOCKE SHYF ICI,261.39841,262.97483,SHYF,262.07687,262.40612,125
marc_full_fr,JE STOCKE SHYV ICI,263.59342,265.25964,SHYV,264.32177,264.78073,126
marc_full_fr,JE STOCKE VYZ ICI,265.25964,267.73401,VYZ,266.58662,267.20522,127
marc_full_fr,JE STOCKE VYS ICI,268.78163,270.20839,VYS,269.23061,269.85918,128
marc_full_fr,JE STOCKE VYF ICI,270.71723,271.94444,VYF,271.16621,271.55533,129
marc_full_fr,JE STOCKE VYSH ICI,271.94444,274.03968,VYSH,273.13175,273.63061,130
marc_full_fr,JE STOCKE VYV ICI,275.20703,276.43424,VYV,275.65601,276.0551,131
marc_full_fr,JE STOCKE ZOEZ ICI,277.20249,278.47959,ZOEZ,277.66145,278.02063,132
marc_full_fr,JE STOCKE ZOES ICI,278.47959,280.27551,ZOES,279.47732,279.90635,133
marc_full_fr,JE STOCKE ZOEF ICI,280.8941,282.23107,ZOEF,281.38299,281.66236,134
marc_full_fr,JE STOCKE ZOESH ICI,283.15896,284.58571,ZOESH,283.64785,284.14671,135
marc_full_fr,JE STOCKE ZOEV ICI,284.58571,286.80068,ZOEV,286.1322,286.42154,136
marc_full_fr,JE STOCKE SOEZ ICI,286.80068,289.27506,SOEZ,287.96803,288.46689,137
marc_full_fr,JE STOCKE SOEF ICI,290.07324,292.22834,SOEF,291.38027,291.66961,138
marc_full_fr,JE STOCKE SOESH ICI,292.22834,293.90454,SOESH,293.08639,293.58526,139
marc_full_fr,JE STOCKE SOEV ICI,293.90454,296.39887,SOEV,295.45102,295.92993,140
marc_full_fr,JE STOCKE FOEF ICI,297.22698,298.60385,FOEF,297.64603,298.08503,141
marc_full_fr,JE STOCKE FOESH ICI,298.60385,300.84875,FOESH,300.02063,300.52948,142
marc_full_fr,JE STOCKE SHOEZ ICI,300.84875,303.77211,SHOEZ,302.75442,303.23333,143
marc_full_fr,JE STOCKE SHOES ICI,305.14898,306.58571,SHOES,305.68776,306.17664,144
marc_full_fr,JE STOCKE SHOEF ICI,307.74308,309.34943,SHOEF,308.39161,308.661,145
marc_full_fr,JE STOCKE SHOEV ICI,310.82608,312.24286,SHOEV,311.44467,311.81383,146
marc_full_fr,JE STOCKE VOEZ ICI,312.45238,314.1585,VOEZ,312.95125,313.67959,147
marc_full_fr,JE STOCKE VOES ICI,315.66508,317.27143,VOES,316.11406,316.83243,148
marc_full_fr,JE STOCKE VOESH ICI,318.63832,320.08503,VOESH,319.3966,319.77574,149
marc_full_fr,JE STOCKE ZOZ ICI,320.08503,324.69456,ZOZ,323.89637,324.22562,150
marc_full_fr,JE STOCKE ZOS ICI,325.44286,326.92948,ZOS,326.09138,326.50045,151
marc_full_fr,JE STOCKE ZOF ICI,328.1068,330.07234,ZOF,329.19433,329.46372,152
marc_full_fr,JE STOCKE ZOSH ICI,331.48912,333.09546,ZOSH,332.24739,332.64649,153
marc_full_fr,JE STOCKE ZOV ICI,333.83379,335.23061,ZOV,334.55215,334.90136,154
marc_full_fr,JE STOCKE SOZ ICI,335.23061,338.26372,SOZ,337.33583,337.80476,155
marc_full_fr,JE STOCKE SOSH ICI,338.86236,340.7381,SOSH,339.89002,340.30907,156
marc_full_fr,JE STOCKE SOV ICI,341.79569,343.22245,SOV,342.33447,342.86327,157
marc_full_fr,JE STOCKE FOF ICI,343.22245,345.83651,FOF,344.96848,345.19796,158
marc_full_fr,JE STOCKE FOSH ICI,346.4551,347.94172,FOSH,347.10363,347.47279,159
marc_full_fr,JE STOCKE VOZ ICI,348.95941,351.08458,VOZ,350.20658,350.59569,160
marc_full_fr,JE STOCKE VOS ICI,351.70317,353.06009,VOS,352.3517,352.81066,161
marc_full_fr,JE STOCKE VOF ICI,353.06009,355.30499,VOF,354.2873,354.68639,162
marc_full_fr,JE STOCKE VOSH ICI,355.93356,357.7195,VOSH,356.90136,357.2805,163
marc_full_fr,JE STOCKE VOV ICI,358.31814,359.68503,VOV,358.92676,359.31587,164
marc_full_fr,JE STOCKE ZAS ICI,359.68503,363.79569,ZAS,362.97755,363.43651,165
marc_full_fr,JE STOCKE ZAF ICI,364.04512,365.36213,ZAF,364.59388,364.88322,166
marc_full_fr,JE STOCKE ZASH ICI,365.36213,367.87642,ZASH,366.97846,367.39751,167
marc_full_fr,JE STOCKE ZAV ICI,368.43515,369.87188,ZAV,369.17347,369.53265,168
marc_full_fr,JE STOCKE SAZ ICI,369.87188,371.9771,SAZ,371.139,371.51814,169
marc_full_fr,JE STOCKE SAF ICI,372.61565,373.84286,SAF,373.11451,373.35397,170
marc_full_fr,JE STOCKE FAF ICI,374.85057,376.16757,FAF,375.37937,375.61882,171
marc_full_fr,JE STOCKE SHAZ ICI,376.83605,378.2229,SHAZ,377.37483,377.75397,172
marc_full_fr,JE STOCKE SHAF ICI,378.8415,380.12857,SHAF,379.33039,379.59977,173
marc_full_fr,JE STOCKE SHAV ICI,380.93673,382.30363,SHAV,381.47551,381.82472,174
marc_full_fr,JE STOCKE VAS ICI,383.1517,384.97755,VAS,384.00975,384.44875,175
marc_full_fr,JE STOCKE VAF ICI,385.81565,387.16259,VAF,386.33447,386.69365,176
marc_full_fr,JE STOCKE VAV ICI,387.59161,389.0483,VAV,388.03061,388.49955,177
marc_full_fr,JE STOCKE ZOEP ICI,389.67687,391.822,ZOEP,390.78435,391.28322,178
marc_full_fr,JE STOCKE ZOET ICI,392.69002,394.03696,ZOET,393.15896,393.69773,179
marc_full_fr,JE STOCKE ZOEK ICI,394.70544,396.00249,ZOEK,395.18435,395.53356,180
marc_full_fr,JE STOCKE ZOEG ICI,396.62109,397.92812,ZOEG,397.1,397.44921,181
marc_full_fr,JE STOCKE ZOED ICI,398.57664,399.95351,ZOED,399.27506,399.70408,182
marc_full_fr,JE STOCKE SOET ICI,399.95351,402.41791,SOET,401.50998,402.07868,183
marc_full_fr,JE STOCKE SOEG ICI,402.85692,404.46327,SOEG,403.61519,403.99433,184
marc_full_fr,JE STOCKE FOEP ICI,405.01202,406.34898,FOEP,405.55079,405.83016,185
marc_full_fr,JE STOCKE FOET ICI,407.02744,408.23469,FOET,407.55624,407.88549,186
marc_full_fr,JE STOCKE FOEG ICI,408.65374,409.66145,FOEG,409.08277,409.30227,187
marc_full_fr,JE STOCKE FOEB ICI,410.22018,411.52721,FOEB,410.80884,411.06825,188
marc_full_fr,JE STOCKE SHOEP ICI,412.04603,413.65238,SHOEP,412.81429,413.18345,189
marc_full_fr,JE STOCKE SHOET ICI,414.34082,415.60794,SHOET,414.76984,415.25873,190
marc_full_fr,JE STOCKE SHOEK ICI,416.43605,417.84286,SHOEK,416.99478,417.37392,191
marc_full_fr,JE STOCKE SHOEB ICI,418.84059,420.19751,SHOEB,419.25964,419.64875,192
marc_full_fr,JE STOCKE SHOED ICI,420.96576,422.11315,SHOED,421.43469,421.8737,193
marc_full_fr,JE STOCKE VOEP ICI,422.11315,425.33583,VOEP,424.43787,424.7771,194
marc_full_fr,JE STOCKE VOET ICI,426.08413,427.42109,VOET,426.52313,427.08186,195
marc_full_fr,JE STOCKE VOEK ICI,427.99977,429.15714,VOEK,428.4288,428.83787,196
marc_full_fr,JE STOCKE VOEG ICI,429.15714,431.16259,VOEG,430.25465,430.62381,197
marc_full_fr,JE STOCKE VOEB ICI,431.59161,432.86871,VOEB,432.0805,432.37982,198
marc_full_fr,JE STOCKE VOED ICI,433.44739,434.73447,VOED,433.88639,434.44512,199
marc_full_fr,JE STOCKE ZOP ICI,435.55261,436.97937,ZOP,436.12132,436.47052,200
marc_full_fr,JE STOCKE ZOT ICI,437.34853,438.70544,ZOT,437.79751,438.25646,201
marc_full_fr,JE STOCKE ZOK ICI,439.23424,440.42154,ZOK,439.65329,440.08231,202
marc_full_fr,JE STOCKE ZOG ICI,440.85057,442.1576,ZOG,441.38934,441.69864,203
marc_full_fr,JE STOCKE ZOD ICI,442.66644,443.8737,ZOD,443.11542,443.60431,204
marc_full_fr,JE STOCKE SOG ICI,443.8737,445.939,SOG,445.15079,445.47007,205
marc_full_fr,JE STOCKE FOP ICI,446.53764,447.7449,FOP,447.15624,447.41565,206
marc_full_fr,JE STOCKE FOT ICI,447.7449,449.73039,FOT,448.88231,449.30136,207
marc_full_fr,JE STOCKE FOB ICI,450.36893,451.67596,FOB,450.98753,451.20703,208
marc_full_fr,JE STOCKE SHOB ICI,452.29456,453.54172,SHOB,452.8034,453.1127,209
marc_full_fr,JE STOCKE VOP ICI,454.18027,455.46735,VOP,454.62925,455.0483,210
marc_full_fr,JE STOCKE VOK ICI,456.06599,457.44286,VOK,456.62472,456.95397,211
marc_full_fr,JE STOCKE VOB ICI,458.0415,459.29864,VOB,458.49048,458.80975,212
marc_full_fr,JE STOCKE VOD ICI,459.90726,461.04467,VOD,460.3263,460.73537,213
marc_full_fr,JE STOCKE ZAT ICI,461.04467,464.93583,ZAT,464.08776,464.48685,214
marc_full_fr,JE STOCKE ZAG ICI,465.41474,466.61202,ZAG,465.83379,466.25283,215
marc_full_fr,JE STOCKE ZAB ICI,467.26054,468.50771,ZAB,467.76939,468.05873,216
marc_full_fr,JE STOCKE SAT ICI,469.1263,470.38345,SAT,469.58526,470.04422,217
marc_full_fr,JE STOCKE SAG ICI,471.11179,472.67823,SAG,471.86009,472.31905,218
marc_full_fr,JE STOCKE SHAP ICI,473.38662,474.59388,SHAP,473.78571,474.1449,219
marc_full_fr,JE STOCKE SHAB ICI,475.23243,476.55941,SHAB,475.80113,476.10045,220
marc_full_fr,JE STOCKE SHAD ICI,477.2678,478.39524,SHAD,477.78662,478.16576,221
marc_full_fr,JE STOCKE VAT ICI,478.39524,480.63016,VAT,479.84195,480.28095,222
marc_full_fr,JE STOCKE VAB ICI,481.2288,482.58571,VAB,481.70771,482.13673,223
marc_full_fr,JE STOCKE VAD ICI,483.35397,484.5712,VAD,483.85283,484.29184,224
marc_full_fr,JE STOCKE ZIG ICI,487.09546,488.35261,ZIG,487.52449,487.83379,225
marc_full_fr,JE STOCKE ZIB ICI,489.07098,490.29819,ZIB,489.5,489.84921,226
marc_full_fr,JE STOCKE ZID ICI,491.03651,492.35351,ZID,491.58526,491.9644,227
marc_full_fr,JE STOCKE SIG ICI,493.04195,494.30907,SIG,493.48095,493.83016,228
marc_full_fr,JE STOCKE SIB ICI,494.91769,496.52404,SIB,495.33673,495.77574,229
marc_full_fr,JE STOCKE FIP ICI,496.52404,497.6415,FIP,497.1127,497.3322,230
marc_full_fr,JE STOCKE FIK ICI,497.6415,499.73673,FIK,499.07823,499.38753,231
marc_full_fr,JE STOCKE FID ICI,500.16576,501.32313,FID,500.6746,501.01383,232
marc_full_fr,JE STOCKE FIG ICI,502.36077,503.55805,FIG,502.87959,503.07914,233
marc_full_fr,JE STOCKE FIB ICI,504.37619,505.48367,FIB,504.8551,505.08458,234
marc_full_fr,JE STOCKE SHID ICI,505.48367,507.37937,SHID,506.53129,507.04014,235
marc_full_fr,JE STOCKE VIK ICI,508.09773,509.41474,VIK,508.51678,508.9458,236
marc_full_fr,JE STOCKE VIG ICI,510.10317,511.34036,VIG,510.51224,510.98118,237
marc_full_fr,JE STOCKE VIB ICI,512.2483,513.39569,VIB,512.67732,513.06644,238
marc_full_fr,JE STOCKE ZIZ ICI,513.39569,515.8102,ZIZ,515.01202,515.36122,239
marc_full_fr,JE STOCKE ZIS ICI,516.38889,517.60612,ZIS,516.8678,517.27687,240
marc_full_fr,JE STOCKE ZIF ICI,518.18481,519.44195,ZIF,518.70363,518.95306,241
marc_full_fr,JE STOCKE ZISH ICI,520.26009,521.7966,ZISH,520.97846,521.37755,242
marc_full_fr,JE STOCKE ZIV ICI,522.6746,524.13129,ZIV,523.37302,523.66236,243
marc_full_fr,JE STOCKE SIZ ICI,524.60023,525.91723,SIZ,525.04921,525.40839,244
marc_full_fr,JE STOCKE SISH ICI,526.87506,528.32177,SISH,527.39388,527.8229,245
marc_full_fr,JE STOCKE FIV ICI,529.06009,530.29728,FIV,529.63878,529.8483,246
marc_full_fr,JE STOCKE SHIZ ICI,531.36485,532.92132,SHIZ,532.0034,532.4424,247
marc_full_fr,JE STOCKE SHIS ICI,533.77937,535.25601,SHIS,534.30816,534.82698,248
marc_full_fr,JE STOCKE VISH ICI,536.4932,537.66054,VISH,536.91224,537.35125,249
marc_full_fr,JE STOCKE SHIG ICI,537.66054,542.86871,SHIG,542.04059,542.37982,250
marc_full_fr,JE STOCKE SHIB ICI,543.2678,544.63469,SHIB,543.75669,544.16576,251
marc_full_fr,JE STOCKE SHID ICI,545.05374,546.37075,SHID,545.57256,546.05147,252
maur_full_fr,JE STOCKE ZUP ICI,0.23197,2.12766,ZUP,0.98027,1.47914,1
maur_full_fr,JE STOCKE ZUT ICI,3.01565,4.88141,ZUT,3.67415,4.21293,2
maur_full_fr,JE STOCKE ZUG ICI,5.83923,7.69501,ZUG,6.73719,7.11633,3
maur_full_fr,JE STOCKE ZUB ICI,8.56304,10.52857,ZUB,9.42109,10.12948,4
maur_full_fr,JE STOCKE ZUD ICI,11.41655,13.40204,ZUD,12.3644,12.86327,5
maur_full_fr,JE STOCKE SUG ICI,14.36984,16.29546,SUG,15.21791,15.73673,6
maur_full_fr,JE STOCKE SUB ICI,17.32313,19.30862,SUB,18.16122,18.71995,7
maur_full_fr,JE STOCKE FUP ICI,20.36621,22.30181,FUP,21.32404,21.70317,8
maur_full_fr,JE STOCKE FUB ICI,23.39932,25.3449,FUB,24.29728,24.75624,9
maur_full_fr,JE STOCKE FUD ICI,26.47234,28.34807,FUD,27.34036,27.98889,10
maur_full_fr,JE STOCKE SHUP ICI,29.51542,31.45102,SHUP,30.38345,30.80249,11
maur_full_fr,JE STOCKE SHUG ICI,32.52857,34.54399,SHUG,33.36667,33.8356,12
maur_full_fr,JE STOCKE SHUB ICI,35.57166,37.63696,SHUB,36.48957,37.0483,13
maur_full_fr,JE STOCKE VUP ICI,38.73447,40.69002,VUP,39.68231,40.02154,14
maur_full_fr,JE STOCKE VUK ICI,41.90726,43.84286,VUK,42.82517,43.28413,15
maur_full_fr,JE STOCKE VUG ICI,44.90045,46.97574,VUG,46.02789,46.48685,16
maur_full_fr,JE STOCKE VUB ICI,47.97347,49.87914,VUB,48.78163,49.21066,17
maur_full_fr,JE STOCKE VUD ICI,50.95669,52.87234,VUD,51.85465,52.35351,18
maur_full_fr,JE STOCKE ZUZ ICI,53.93991,55.90544,ZUZ,54.8678,55.36667,19
maur_full_fr,JE STOCKE ZUS ICI,56.98299,58.88866,ZUS,57.92086,58.35986,20
maur_full_fr,JE STOCKE ZUF ICI,59.95624,61.85193,ZUF,60.88413,61.30317,21
maur_full_fr,JE STOCKE ZUSH ICI,62.9195,64.84512,ZUSH,63.92721,64.28639,22
maur_full_fr,JE STOCKE ZUV ICI,65.95261,67.90816,ZUV,66.92041,67.4093,23
maur_full_fr,JE STOCKE SUZ ICI,69.05556,71.00113,SUZ,69.95351,70.51224,24
maur_full_fr,JE STOCKE SUS ICI,72.20839,74.1839,SUS,73.11633,73.64512,25
maur_full_fr,JE STOCKE SUF ICI,75.42109,77.33673,SUF,76.41882,76.74807,26
maur_full_fr,JE STOCKE SUV ICI,78.52404,80.53946,SUV,79.44195,79.96077,27
maur_full_fr,JE STOCKE FUZ ICI,81.67687,83.68231,FUZ,82.68458,83.13356,28
maur_full_fr,JE STOCKE FUSH ICI,84.7898,86.75533,FUSH,85.72766,86.23651,29
maur_full_fr,JE STOCKE FUV ICI,87.89274,89.87823,FUV,88.86054,89.25964,30
maur_full_fr,JE STOCKE SHUS ICI,91.01565,93.02109,SHUS,91.99342,92.52222,31
maur_full_fr,JE STOCKE SHUV ICI,94.13855,96.12404,SHUV,95.06644,95.60522,32
maur_full_fr,JE STOCKE VUZ ICI,97.26145,99.1771,VUZ,98.08957,98.63832,33
maur_full_fr,JE STOCKE VUS ICI,100.21474,102.2102,VUS,101.1127,101.65147,34
maur_full_fr,JE STOCKE VUF ICI,103.33764,105.36304,VUF,104.35533,104.81429,35
maur_full_fr,JE STOCKE VUSH ICI,106.44059,108.42608,VUSH,107.43832,107.8873,36
maur_full_fr,JE STOCKE VUV ICI,109.57347,111.56893,VUV,110.56122,110.92041,37
maur_full_fr,JE STOCKE ZET ICI,112.31723,114.25283,ZET,113.11542,113.61429,38
maur_full_fr,JE STOCKE ZEB ICI,115.22063,117.17619,ZEB,116.17846,116.54762,39
maur_full_fr,JE STOCKE ZED ICI,118.26372,120.14943,ZED,119.21156,119.53084,40
maur_full_fr,JE STOCKE SED ICI,121.09728,123.05283,SED,122.02626,122.54399,41
maur_full_fr,JE STOCKE SHEP ICI,123.05283,126.07596,SHEP,124.91859,125.38753,42
maur_full_fr,JE STOCKE SHEB ICI,127.12358,129.06916,SHEB,127.94172,128.3907,43
maur_full_fr,JE STOCKE SHED ICI,130.16667,132.09229,SHED,130.98481,131.50363,44
maur_full_fr,JE STOCKE VEP ICI,133.19977,135.15533,VEP,134.09773,134.46689,45
maur_full_fr,JE STOCKE VET ICI,136.30272,138.18844,VET,137.16077,137.53991,46
maur_full_fr,JE STOCKE VEK ICI,139.32585,141.26145,VEK,140.07415,140.70272,47
maur_full_fr,JE STOCKE VEG ICI,141.26145,144.40431,VEG,143.36667,143.75578,48
maur_full_fr,JE STOCKE VED ICI,145.48186,147.46735,VED,146.43968,146.96848,49
maur_full_fr,JE STOCKE VEK ICI,148.49501,150.50045,VEK,149.41293,149.97166,50
maur_full_fr,JE STOCKE VEG ICI,151.54807,153.55351,VEG,152.45601,153.00476,51
maur_full_fr,JE STOCKE VEB ICI,154.69093,156.61655,VEB,155.54898,155.978,52
maur_full_fr,JE STOCKE VED ICI,157.64422,159.62971,VED,158.59206,158.98118,53
maur_full_fr,JE STOCKE ZEZ ICI,160.76712,162.69274,ZEZ,161.70499,162.10408,54
maur_full_fr,JE STOCKE ZES ICI,163.82018,165.68594,ZES,164.68437,165.22698,55
maur_full_fr,JE STOCKE ZEF ICI,166.85329,168.76893,ZEF,167.75125,168.30998,56
maur_full_fr,JE STOCKE ZESH ICI,169.90635,171.74218,ZESH,170.72166,171.26327,57
maur_full_fr,JE STOCKE ZEV ICI,172.88957,174.74535,ZEV,173.69773,174.23651,58
maur_full_fr,JE STOCKE SEF ICI,175.92268,177.82834,SEF,176.7369,177.28957,59
maur_full_fr,JE STOCKE FEZ ICI,178.89592,180.83152,FEZ,179.72404,180.32268,60
maur_full_fr,JE STOCKE FEF ICI,181.939,183.8746,FEF,182.87687,183.36576,61
maur_full_fr,JE STOCKE FESH ICI,185.022,186.85782,FESH,185.74036,186.39887,62
maur_full_fr,JE STOCKE SHES ICI,188.01519,189.87098,SHES,188.78345,189.25238,63
maur_full_fr,JE STOCKE SHESH ICI,191.02834,192.97392,SHESH,191.69683,192.50499,64
maur_full_fr,JE STOCKE SHEV ICI,194.07143,195.95714,SHEV,194.87959,195.45828,65
